"Product Number","Kpi Obj Catlog","Product Name","STANDARD_SKU_DESC","BRANDY_DESC","Sub Division Name","CATEGORY_DESC","SUB_CATEGORY_DESC","BRAND_DESC","BASE_UOM","Số lượng Base UOM / thùng","Số lượng pcs / Base UOM","Pcs / thùng","NET (Kg - base UOM)","Litre - Base UOM","Weight (case)","Primary UOM","Group SKU","Demand Planning Standard SKU Name","Innovation Name","Active Status","Local / Export / Others","Current Year Innovation(Y/N)","BU/Division","Innovation Type","Itemcode Type","Supply Strategy","Production Group","Launching Time"
"OMC_Spa_Inno_KR","0","Mì Omachi Spaghetti XK - gói","Instant Noodle Omachi trộn xốt Spaghetti Gói 91gr XK","Omachi base","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",5,6,30,0.09,,1.08,"Million Pcs","ROW - Korea","Instant Noodle Omachi trộn xốt Spaghetti Gói 91gr Korea",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"01PH00057","0","Phở Bò Phở Story XK Korea (O Ye) 12tô x 81gr","Phở CHIN-SU Story Bò Tô 81gr XK","Phở Story Tô","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.09,,1.08,"Million Pcs","ROW - Korea","Phở Story Tô Bò 81gr XK Korea",,"Active","Export","Y","Convenience Foods","Innovation","Code hệ thống",,,"2023/Q4"
"Pho_Ga_Inno_KR","0","PHỞ CHIN-SU Gà XK KR 12 tô","PHỞ CHIN-SU Gà 12 tô XK","Phở Story Tô","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.09,,1.08,"Million Pcs","ROW - Korea","PHỞ CHIN-SU Gà XK KR 12 tô Korea",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2024"
"Hutieu_Suon_Inno_KR","0","Hủ tiếu CHIN-SU Sườn XK KR 12 tô","Hủ tiếu CHIN-SU Sườn 12 tô XK","Hủ Tiếu Story","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.09,,1.08,"Million Pcs","ROW - Korea","Hủ tiếu CHIN-SU Sườn XK KR 12 tô Korea",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2024"
"Kokomi_TomYum_Inno_KR","0","Kokomi tô 90 gr - Tom Yum ","Kokomi tô 90 gr - Tom Yum  XK","Kokomi","Convenience Foods","Noodles","Instant Noodle","Kokomi","Hop",12,1,12,0.09,,1.08,"Million Pcs","ROW - Korea","Kokomi tô 90 gr - Tom Yum  Korea",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2024"
"OMC_Tôm_To_Inno_China","0","Mì Omachi Tôm Chua cay tô XK","Mì Omachi Tôm Chua cay XK (tô)","Omachi Tô","Convenience Foods","Noodles","Instant Noodle","Omachi","Hop",12,1,12,0.09,,1.08,"Million Pcs","China","Mì Omachi Tôm Chua cay xk China (tô)",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2024"
"OMC_Sườn_To_Inno_China","0","Mì Omachi Sườn tô","Mì Omachi tô Sườn XK","Omachi Tô","Convenience Foods","Noodles","Instant Noodle","Omachi","Hop",12,1,12,0.09,,1.08,"Million Pcs","China","Mì Omachi tô Sườn XK China",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2024"
"OMC_XBH_To_Inno_China","0","Mì Omachi XBH XK (tô)","Mì Omachi XBH XK (tô)","Omachi Tô","Convenience Foods","Noodles","Instant Noodle","Omachi","Hop",12,1,12,0.09,,1.08,"Million Pcs","China","Mì Omachi XBH XK China (tô)",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2024"
"Pho_Bo_To_Inno_China","0","Phở CHIN-SU Story Bò XK 12tô x 81gr","Phở CHIN-SU Story Bò Tô 81gr XK","Phở Story Tô","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.09,,1.08,"Million Pcs","China","Phở CHIN-SU Bò XK China 12 tô",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2024"
"Pho_Ga_To_Inno_China","0","PHỞ CHIN-SU Gà XK China 12 tô","PHỞ CHIN-SU Gà XK 12 tô","Phở Story Tô","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.09,,1.08,"Million Pcs","China","PHỞ CHIN-SU Gà XK China 12 tô",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2024"
"08CF_Cam_Inno_2","0","Cà phê Wake up SG XK Cambodia","Cà phê Wake up SG XK","Wake up HC 3in1","Coffee","Coffee","Instant Coffee","Wake up","Bic",5,100,500,1.7,,8.5,"Million Pcs","Cambodia","Cà phê Wake up SG XK Cambodia",,"Active","Export","Y","Coffee , Nutrition","Innovation","Code tạm",,,"2024"
"08CF_StrongBlend_Inno","0","08CF_StrongBlend_Inno","08CF_StrongBlend_Inno","Vinacafe 3in1 Base","Coffee","Coffee","Instant Coffee","Vinacafe","Bic",20,20,400,0.4,,8,"Million Pcs","North America","08CF_StrongBlend_Inno",,"Active","Export","Y","Coffee , Nutrition","Innovation","Code tạm",,,"2024"
"08CF00744","0","Cà phê VCF hòa tan đen XK Mỹ 24hộp x 15stick x 2gr","Instant Coffee Vinacafe Hòa tan đen 2gr","Wake up đen đá 2in1","Coffee","Coffee","Instant Coffee","Vinacafe","Hop",24,15,360,0.3,,7.2,"Million Pcs","North America","Instant Coffee Vinacafe Hòa tan đen 2gr USA",,"Active","Export","Y","Coffee , Nutrition","Innovation","Code hệ thống",,,"2023/Q3"
"08CF00745","0","Cà phê VCF Chất Sài Gòn cà phê sữa đá XK Mỹ 20hộp x 10gói x 29gr","Instant Coffee Vinacafe 3 in 1 Chất SG 29gr XK","Vinacafe 3in1 Chất SG","Coffee","Coffee","Instant Coffee","Vinacafe","Bic",20,10,200,0.29,,5.8,"Million Pcs","North America","Instant Coffee Vinacafe 3 in 1 Chất SG 29gr USA",,"Active","Export","Y","Coffee , Nutrition","Innovation","Code tạm",,,"2024"
"08CF_Taiwan_Inno","0","Cà phê VCF vị Wake up XK Taiwan","Cà phê VCF vị Wake up XK","Vinacafe 3in1 Chất SG","Coffee","Coffee","Instant Coffee","Vinacafe","Bic",20,10,200,0.29,,5.8,"Million Pcs","ROW - Chinese Speaking","Cà phê VCF vị Wake up XK Taiwan",,"Active","Export","Y","Coffee , Nutrition","Innovation","Code tạm",,,"2024"
"08CF_EU_Inno","0","Cà phê Phil hương chồn 3 in 1 XK Australia 10 bịch 50 stick 17gr","Cà phê Phil hương chồn 3 in 1 XK Úc","Vinacafe 3in1 Chất SG","Coffee","Coffee","Instant Coffee","Vinacafe","Bic",20,10,200,0.29,,5.8,"Million Pcs","ROW - EU","Cà phê Phil hương chồn 3 in 1 XK Australia",,"Active","Export","Y","Coffee , Nutrition","Innovation","Code tạm",,,"2024"
"02OM_Spaghetti_Aus","0","Mì Omachi Spaghetti XK - gói","Instant Noodle Omachi trộn xốt Spaghetti Gói 91gr XK","Omachi base","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.08,,2.4,"Million Pcs","ROW - EU","Mì Omachi Spaghetti Australia",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"01PH00069","0","Phở Bò Phở Story XK Úc 12tô x 81gr","Phở CHIN-SU Story Bò Tô 81gr XK","Phở Story Tô","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.091,,1.092,"Million Pcs","ROW - EU","Phở CHIN-SU Bò Australia",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"01PH_Gà_Aus","0","PHỞ CHIN-SU Gà XK AUS 12 tô","Phở CHIN-SU Gà XK","Phở Story Tô","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.091,,1.092,"Million Pcs","ROW - EU","Phở CHIN-SU Gà Australia",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"01HT_Sườn_Aus","0","Hủ tiếu Nam vang tô XK AUS  12 tô","Hủ tiếu Nam vang tô XK  12 tô","Hủ Tiếu Story","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.091,,1.092,"Million Pcs","ROW - EU","Hủ tiếu Nam vang tô XK AUS  12 tô",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"02OM_Spaghetti_Rus","0","Mì Omachi Spaghetti XK - gói","Instant Noodle Omachi trộn xốt Spaghetti Gói 91gr XK","Omachi base","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.08,,2.4,"Million Pcs","ROW - EU","Mì Omachi Spaghetti Russia",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"01PH_Bò_Rus","0","Phở Bò Phở Story XK Nga 12tô x 81gr","Phở CHIN-SU Story Bò Tô 81gr XK","Phở Story Tô","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.091,,1.092,"Million Pcs","ROW - EU","Phở CHIN-SU Bò Russia",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"01PH_Gà_Rus","0","PHỞ CHIN-SU Gà XK RUS 12 tô","Phở CHIN-SU Gà XK","Phở Story Tô","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.091,,1.092,"Million Pcs","ROW - EU","Phở CHIN-SU Gà Russia",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"01HT_Sườn_Rus","0","Hủ tiếu Nam vang tô XK RUS 12 tô","Hủ tiếu CHIN-SU Sườn XK","Hủ Tiếu Story","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.091,,1.092,"Million Pcs","ROW - EU","Hủ tiếu CHIN-SU Sườn Russia",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"03HG00151_NA_Inno","0","Hạt nêm CHIN-SU ngọt thanh Nấm Shiitake XK Nhật 12hũ x 450gr","Granules Chinsu ngọt thanh Nấm Shiitake 450gr XK","Ngọt thanh Nấm Shiitake và Tảo Kombu","Seasoning","Dry Seasoning","Granules","Chinsu","Hu",12,1,12,0.45,,5.4,"Ton","North America","Granules Chinsu ngọt thanh Nấm Shiitake 450gr USA",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2024"
"03HG00151_Korea_Inno","0","Hạt nêm CHIN-SU ngọt thanh Nấm Shiitake XK Nhật 12hũ x 450gr_Korea_Inno","Hạt nêm CHIN-SU ngọt thanh Nấm Shiitake XK 12hũ x 450gr_Inno","Ngọt thanh Nấm Shiitake và Tảo Kombu","Seasoning","Dry Seasoning","Granules","Chinsu","Hu",12,1,12,0.45,,5.4,"Ton","ROW - Korea","Hạt nêm CHIN-SU ngọt thanh Nấm Shiitake XK Nhật 12hũ x 450gr_Korea_Inno",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2023/Q4"
"03NT_Inno_Japan","0","NT nấm Shitake_Inno_Japan","Soya Sauces Chinsu Nấm Shiitake 250ml XK","Chinsu nếp cái hoa vàng","Seasoning","Sauces","Soya Sauces","Chinsu","Cha",24,1,24,0.25,6,6,"K.Lit","Japan","Soya Sauces Chinsu Nấm Shiitake 250ml Japan",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2023/Q4"
"03NT_Inno_USA","0","NT nấm Shitake_Inno_USA","Soya Sauces Chinsu Nấm Shiitake 250ml XK","Chinsu nếp cái hoa vàng","Seasoning","Sauces","Soya Sauces","Chinsu","Cha",24,1,24,0.25,0.25,6,"K.Lit","North America","Soya Sauces Chinsu Nấm Shiitake 250ml North America",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2024"
"08TL_Inno_China","0","Energy Drinks Wake up 247 Cà phê 330ml","Energy Drinks Wake up 247 Cà phê 330ml XK","ED","Refreshment Drinks","Soft Drinks","Energy Drinks","Wake up 247","Cha",24,6,144,1.98,1.98,47.52,"K.Lit","China","Energy Drinks Wake up 247 Cà phê 330ml China",,"Active","Export","Y","Beverage","Innovation","Code tạm",,,"2024"
"03OT_Inno_EU_Sriracha","0","03OT_Inno_EU_Sriracha","03OT_Inno_XK_Sriracha XK","Tương ớt Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Cha",2,6,12,3,,6,"Ton","ROW - EU","03OT_Inno_EU_Sriracha EU",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2024"
"03NT00483","0","Nước tương Tam Thái Tử Nhất ca XK Australia (Lotus) 12chai x 650ml","Soya Sauces Tam Thái Tử Nhất Ca 650ml_Exp XK","Tam Thái Tử nhất ca","Seasoning","Sauces","Soya Sauces","Tam Thái Tử","Cha",12,1,12,0.65,0.65,7.8,"K.Lit","ROW - EU","Soya Sauces Tam Thái Tử Nhất Ca 650ml_Exp Australia",,"Active","Export",,"Seasoning",,"Code hệ thống",,,"2019-2020"
"03NT00465","0","Nước tương TTT Nhất ca XK Australia (DHN) 12chai x 650ml","Soya Sauces Tam Thái Tử Nhất Ca 650ml_Exp XK","Tam Thái Tử nhất ca","Seasoning","Sauces","Soya Sauces","Tam Thái Tử","Cha",12,1,12,0.65,0.65,7.8,"K.Lit","ROW - EU","Soya Sauces Tam Thái Tử Nhất Ca 650ml_Exp Australia",,"Active","Export",,"Seasoning",,"Code hệ thống",,,"2019-2020"
"03NM00755","0","Nước mắm CHIN-SU cá cơm Biển Đông XK EU 12chai x 720ml","Fish Sauces Chinsu Cá cơm Biển Đông 720ml XK EU","Chinsu cá cơm Biển Đông","Seasoning","Sauces","Fish Sauces","Chinsu","Cha",12,1,12,0.72,0.72,8.64,"K.Lit","ROW - EU","Fish Sauces Chinsu Cá cơm Biển Đông 720ml XK EU",,"Active","Export","Y","Seasoning","Innovation","Code hệ thống",,,"2023/Q4"
"Pho_Bo_Goi_Inno_China","0","Phở CHIN-SU Story Bò XK 12tô x 81gr","Phở CHIN-SU Story Bò Tô 81gr XK","Phở Story Tô","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.08,,0.96,"Million Pcs","China","Phở CHIN-SU Bò XK CHINA 12 gói",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"Pho_Ga_Goi_Inno_China","0","PHỞ CHIN-SU Gà XK CHINA 12 gói","Phở CHIN-SU Gà","Phở Story","Rice base","Replacement Meals","Instant Rice base","Chinsu","Goi",12,1,12,0.08,,0.96,"Million Pcs","China","PHỞ CHIN-SU Gà XK CHINA 12 gói",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"OMC_Tôm_Goi_Inno_China","0","Mì Omachi Tôm chua cay 5 sao XK 6bl x 5gói x 78gr","Instant Noodle Omachi Tôm 78gr XK","Omachi base","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.08,,2.4,"Million Pcs","China","Mì Omachi Tôm Chua cay xk China gói",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"OMC_XBH_Goi_Inno_China","0","Mì Omachi XBH XK 6bl x 5gói x 80gr","Instant Noodle Omachi Bò 80gr XK","Omachi base","Convenience Foods","Noodles","Instant Noodle","Chinsu","Goi",30,1,30,0.08,,0.96,"Million Pcs","China","Mì Omachi XBH XK China gói",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"OMC_Sườn_Goi_Inno_China","0","Mì Omachi Sườn XK 6bl x 5gói x 80gr","Instant Noodle Omachi Sườn 80gr XK","Omachi base","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.08,,0.96,"Million Pcs","China","Mì Omachi Sườn gói",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"03OT_Inno_Canada_Sriracha","0","Sriracha XK Canada","03OT_Inno_XK_Sriracha XK","Tương ớt Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Cha",2,6,12,3,,6,"Ton","North America","03OT_Inno_Canada_Sriracha Canada",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2023/Q4"
"08CF00677","0","Cà phê VCF hòa tan IC392 1bịch x 25kg","Vinacafe hòa tan (1in1)","Vinacafe hòa tan (1in1)","Coffee","Coffee","Instant Coffee","Vinacafe","Bic",1,1,1,25,,25,"Million Pcs","IC","Vinacafe hòa tan (1in1)",,"Active","Export","Y","Coffee , Nutrition","Carry-over Innovation","Code hệ thống",,,"2021-2022"
"04HP00266","0","68481086 Bột giặt SURF LDR HWTL ROSE FRESH 3X5KG (hộp)","Surf Powder Detergent","Surf Powder Detergent","Home Care","Laundry","Powder Detergent","Surf","Hop",3,1,3,5,,15,"Ton","Đa quốc gia","Surf Powder Detergent",,"Active","Export","Y","HPC","Carry-over Innovation","Code hệ thống",,,"2023/Q2"
"04HP00268","0","68376383 Bột giặt SURF LDR PWDR PCH ROSE FRESH 2X5KG (pallet)","Surf Powder Detergent","Surf Powder Detergent","Home Care","Laundry","Powder Detergent","Surf","Tui",2,1,2,5,,10,"Ton","Đa quốc gia","Surf Powder Detergent",,"Active","Export","Y","HPC","Carry-over Innovation","Code hệ thống",,,"2023/Q2"
"04HP00267","0","68481087 Bột giặt SURF LDR HWTL SUN FRESH 3X5KG (hộp)","Surf Powder Detergent","Surf Powder Detergent","Home Care","Laundry","Powder Detergent","Surf","Hop",3,1,3,5,,15,"Ton","Đa quốc gia","Surf Powder Detergent",,"Active","Export","Y","HPC","Carry-over Innovation","Code hệ thống",,,"2023/Q2"
"04HP00269","0","68376385 Bột giặt SURF LDR PWDR PCH SUN FRESH 2X5KG (pallet)","Surf Powder Detergent","Surf Powder Detergent","Home Care","Laundry","Powder Detergent","Surf","Tui",2,1,2,5,,10,"Ton","Đa quốc gia","Surf Powder Detergent",,"Active","Export","Y","HPC","Carry-over Innovation","Code hệ thống",,,"2023/Q2"
"03NM00728_Inno_Korea","0","Nước mắm CHIN-SU cá cơm Biển Đông XK Korea 6chai x 500ml","Fish Sauces Chinsu cá cơm Biển Đông cốt nhĩ 500ml XK","Chinsu cá cơm Biển Đông","Seasoning","Sauces","Fish Sauces","Chinsu","Cha",6,1,6,0.5,0.5,3,"K.Lit","ROW - Korea","Fish Sauces Chinsu cá cơm Biển Đông cốt nhĩ 500ml Korea",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2023/Q4"
"04HP00206","0","68388370 Bột giặt SURF PCH AFC DETERGENT POWDER 12X500G ","Surf Powder Detergent","Surf Powder Detergent","Home Care","Laundry","Powder Detergent","Surf","Tui",12,1,1,0.5,,6,"Ton","Đa quốc gia","Surf Powder Detergent",,"Active","Export","Y","HPC","Innovation","Code hệ thống",,,"2021-2022"
"04HP00207","0","68388372 Bột giặt SURF PCH AFC DETERGENT POWDER 36X100G ","Surf Powder Detergent","Surf Powder Detergent","Home Care","Laundry","Powder Detergent","Surf","Tui",36,1,1,0.1,,3.6,"Ton","Đa quốc gia","Surf Powder Detergent",,"Active","Export","Y","HPC","Innovation","Code hệ thống",,,"2021-2022"
"04HP00199","0","68388368 Bột giặt SURF PCH AFC DETERGENT POWDER 6X1KG ","Surf Powder Detergent","Surf Powder Detergent","Home Care","Laundry","Powder Detergent","Surf","Tui",6,1,1,1,,6,"Ton","Đa quốc gia","Surf Powder Detergent",,"Active","Export","Y","HPC","Innovation","Code hệ thống",,,"2021-2022"
"OMC_Spa_Inno_Taiwan","0","Mì Omachi Spaghetti XK - gói","Instant Noodle Omachi trộn xốt Spaghetti Gói 91gr XK","Omachi base","Convenience Foods","Noodles","Instant Noodle","Omachi","Goi",30,1,30,0.09,,1.08,"Million Pcs","ROW - Chinese Speaking","Mì Omachi Spaghetti Taiwan",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"Pho_Bo_Inno_Taiwan","0","Phở CHIN-SU Story Bò XK 12tô x 81gr","Phở CHIN-SU Story Bò Tô 81gr XK","Phở Story Tô","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.09,,1.08,"Million Pcs","ROW - Chinese Speaking","Phở CHIN-SU Bò XK Taiwan 12 tô",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"Pho_Ga_Inno_Taiwan","0","PHỞ CHIN-SU Gà XK Taiwan 12 tô","PHỞ CHIN-SU Gà XK 12 tô","Phở Story Tô","Rice base","Replacement Meals","Instant Rice base","Chinsu","Hop",12,1,12,0.09,,1.08,"Million Pcs","ROW - Chinese Speaking","PHỞ CHIN-SU Gà XK Taiwan 12 tô",,"Active","Export","Y","Convenience Foods","Innovation","Code tạm",,,"2023/Q4"
"03HG00151_Cam_Inno","0","Hạt nêm CHIN-SU ngọt Tôm thơm thịt 16gói x 400gr XK Cambodia","Hạt nêm CHIN-SU ngọt Tôm thơm thịt 16gói x 400gr XK","Ngọt Tôm thơm thịt","Seasoning","Dry Seasoning","Granules","Chinsu","Hu",12,1,12,0.45,,5.4,"Ton","Cambodia","Hạt nêm CHIN-SU ngọt Tôm thơm thịt 16gói x 400gr XK Cambodia",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2023/Q4"
"03NM00728_Inno_Russia","0","Nước mắm CHIN-SU cá cơm Biển Đông XK Russia 6chai x 500ml","Nước mắm CHIN-SU cá cơm Biển Đông XK 6chai x 500ml","Chinsu cá cơm Biển Đông","Seasoning","Sauces","Fish Sauces","Chinsu","Cha",6,1,6,0.5,0.5,3,"K.Lit","ROW - EU","Nước mắm CHIN-SU cá cơm Biển Đông XK Russia 6chai x 500ml",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2023/Q4"
"03NM00753","0","Nước mắm CHIN-SU cá cơm Biển Đông XK Úc 12chai x 720ml","Fish Sauces Chinsu Cá cơm Biển Đông 720ml XK Australia","Chinsu cá cơm Biển Đông","Seasoning","Sauces","Fish Sauces","Chinsu","Cha",12,1,12,0.72,0.72,8.64,"K.Lit","ROW - EU","Fish Sauces Chinsu Cá cơm Biển Đông 720ml XK Australia",,"Active","Export","Y","Seasoning","Innovation","Code hệ thống",,,"2023/Q4"
"03OT_Inno_Australia_Sriracha","0","Sriracha XK Australia","03OT_Inno_XK_Sriracha","Tương ớt Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Cha",2,6,12,3,,6,"Ton","ROW - EU","03OT_Inno_Australia_Sriracha",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2024"
"03OT_Inno_Russia_Sriracha","0","Sriracha XK Russia","03OT_Inno_XK_Sriracha","Tương ớt Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Cha",2,6,12,3,,6,"Ton","ROW - EU","03OT_Inno_Russia_Sriracha",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2024"
"03OT_Inno_Taiwan_Sriracha","0","Sriracha XK Taiwan","03OT_Inno_XK_Sriracha","Tương ớt Chinsu","Seasoning","Sauces","Chilli Sauces","Chinsu","Cha",2,6,12,3,,6,"Ton","ROW - Chinese Speaking","03OT_Inno_Taiwan_Sriracha",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2024"
"03NM00728_Inno_Taiwan","0","Nước mắm CHIN-SU cá cơm Biển Đông XK Taiwan 12chai x 720ml","Fish Sauces Chinsu Cá cơm Biển Đông 720ml XK Taiwan","Chinsu cá cơm Biển Đông","Seasoning","Sauces","Fish Sauces","Chinsu","Cha",12,1,12,0.72,0.72,8.64,"K.Lit","ROW - Chinese Speaking","Fish Sauces Chinsu Cá cơm Biển Đông 720ml XK Taiwan",,"Active","Export","Y","Seasoning","Innovation","Code tạm",,,"2024"
"CF_Capsule_China_1","0","Capsule Café đen VN hộp 7 viên XK China","Capsule Café đen VN XK","Vinacafe up R&G","Coffee","Coffee","R&G Capsule","Vinacafe","Hop",20,7,140,0.4,,8,"Ton","China","Capsule Café đen VN XK China",,"Active","Export","Y","Coffee , Nutrition","Innovation","Code tạm",,,"2024"
"CF_Capsule_China_2","0","Capsule Café kiểu Ý hộp 7 viên XK China","Capsule Café kiểu Ý XK","Vinacafe up R&G","Coffee","Coffee","R&G Capsule","Vinacafe","Hop",20,7,140,0.4,,8,"Ton","China","Capsule Café kiểu Ý XK China",,"Active","Export","Y","Coffee , Nutrition","Innovation","Code tạm",,,"2024"
"CF_Capsule_China_3","0","Capsule Café Fine Robusta hộp 7 viên XK China","Capsule Café Fine Robusta XK","Vinacafe up R&G","Coffee","Coffee","R&G Capsule","Vinacafe","Hop",20,7,140,0.4,,8,"Ton","China","Capsule Café Fine Robusta XK China",,"Active","Export","Y","Coffee , Nutrition","Innovation","Code tạm",,,"2024"
